BscScan Link,Transaction Hash,From Address,To Address,Amount,Block Number,Transaction Index,From Address Dollar Value Change,To Address Dollar Value Change,Comment
https://bscscan.com/tx/0x9d773d99d2eae77969c4a90187306e1c577aa6ade00e624436f7730bfef24d10,0x9d773d99d2eae77969c4a90187306e1c577aa6ade00e624436f7730bfef24d10,0x9030d5c596d636eefc8f0ad7b2788ae7e9ef3d46,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,145055622000000000000,22720294,38,-145003156102085601010,0,Sold USD+
https://bscscan.com/tx/0x9d773d99d2eae77969c4a90187306e1c577aa6ade00e624436f7730bfef24d10,0x9d773d99d2eae77969c4a90187306e1c577aa6ade00e624436f7730bfef24d10,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,14505000000000000,22720294,38,0,14505000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xe472c3c8fb6571bae3fe683c77773211313466b452394aa8ba77a0b396f58eee,0xe472c3c8fb6571bae3fe683c77773211313466b452394aa8ba77a0b396f58eee,0x47d574e85df71a059ec442cad8dee2224f58b0d8,0x2a7813412b8da8d18ce56fe763b9eb264d8e28a8,1175186060000000000000,22720529,66,-1174562982514750581113,0,Sold USD+
https://bscscan.com/tx/0xe472c3c8fb6571bae3fe683c77773211313466b452394aa8ba77a0b396f58eee,0xe472c3c8fb6571bae3fe683c77773211313466b452394aa8ba77a0b396f58eee,0x2a7813412b8da8d18ce56fe763b9eb264d8e28a8,0x18101ac1d35230f1a3c005e2abaaeb25cae79e7f,1175186060000000000000,22720529,66,0,0,Internal LP transfer
https://bscscan.com/tx/0xe472c3c8fb6571bae3fe683c77773211313466b452394aa8ba77a0b396f58eee,0xe472c3c8fb6571bae3fe683c77773211313466b452394aa8ba77a0b396f58eee,0x18101ac1d35230f1a3c005e2abaaeb25cae79e7f,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,1175186060000000000000,22720529,66,0,0,Internal LP transfer
https://bscscan.com/tx/0xe472c3c8fb6571bae3fe683c77773211313466b452394aa8ba77a0b396f58eee,0xe472c3c8fb6571bae3fe683c77773211313466b452394aa8ba77a0b396f58eee,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,117518000000000000,22720529,66,0,117518000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x5e6eaf9d79078d0be9131536ab79467f543fffd68f3374467f8072c37c220caf,0x5e6eaf9d79078d0be9131536ab79467f543fffd68f3374467f8072c37c220caf,0x412a66bdaede5aa901fb125db45c53956a3d835f,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,1864846467000000000000,22720676,27,-1862553121747235111261,0,Sold USD+
https://bscscan.com/tx/0x5e6eaf9d79078d0be9131536ab79467f543fffd68f3374467f8072c37c220caf,0x5e6eaf9d79078d0be9131536ab79467f543fffd68f3374467f8072c37c220caf,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,186484000000000000,22720676,27,0,186484000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x0be9432af3c7dca6eab7cdc1dbfbdd05d3b464c37e9f1c0be71ae1915ebdc099,0x0be9432af3c7dca6eab7cdc1dbfbdd05d3b464c37e9f1c0be71ae1915ebdc099,0x977bc1f72e41e9072b2e219f034ebe63c54fffe5,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,99263820000000000000,22720708,36,0,99263820000000000000,Bought USD+
https://bscscan.com/tx/0x0be9432af3c7dca6eab7cdc1dbfbdd05d3b464c37e9f1c0be71ae1915ebdc099,0x0be9432af3c7dca6eab7cdc1dbfbdd05d3b464c37e9f1c0be71ae1915ebdc099,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0x96a84808e1a9a093ff16dd9550ab48f60cab5a7c,496319000000000000,22720708,36,-496319000000000000,496319000000000000,Transferred USD+
https://bscscan.com/tx/0x0be9432af3c7dca6eab7cdc1dbfbdd05d3b464c37e9f1c0be71ae1915ebdc099,0x0be9432af3c7dca6eab7cdc1dbfbdd05d3b464c37e9f1c0be71ae1915ebdc099,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0xd8f89e6437b7d515706dcab8c9a8219eaf4863ce,11911658000000000000,22720708,36,-11911658000000000000,11911658000000000000,Transferred USD+
https://bscscan.com/tx/0x0be9432af3c7dca6eab7cdc1dbfbdd05d3b464c37e9f1c0be71ae1915ebdc099,0x0be9432af3c7dca6eab7cdc1dbfbdd05d3b464c37e9f1c0be71ae1915ebdc099,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0xd0b3a722045f9b3a7b5b5ea2d954ccaf723adda2,78914737000000000000,22720708,36,-78914737000000000000,78914737000000000000,Transferred USD+
https://bscscan.com/tx/0x0be9432af3c7dca6eab7cdc1dbfbdd05d3b464c37e9f1c0be71ae1915ebdc099,0x0be9432af3c7dca6eab7cdc1dbfbdd05d3b464c37e9f1c0be71ae1915ebdc099,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0x977bc1f72e41e9072b2e219f034ebe63c54fffe5,186924444000000000000,22720708,36,-186924444000000000000,0,Sold USD+
https://bscscan.com/tx/0xd7de5251b772b8cfe538910194abbbade9a1bd47ad4864e07cdb4c104c22006c,0xd7de5251b772b8cfe538910194abbbade9a1bd47ad4864e07cdb4c104c22006c,0xec30da6361905b8f3e4a93513d937db992301276,0x412a66bdaede5aa901fb125db45c53956a3d835f,10100977604000000000000,22720778,110,0,10100977604000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xc62adbbec65c1ba9931a43b84f4e3ebd0fd1e3dcbff9c5b33cd8cc6956062c7b,0xc62adbbec65c1ba9931a43b84f4e3ebd0fd1e3dcbff9c5b33cd8cc6956062c7b,0x30f96ad4856d7e699963b589591f03710976a6e8,0x54d177b140da37b6ccd2a86cc8144dc5bc1a4bf2,1023500642000000000000,22720779,45,0,1023500642000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x6d18a9e985fcdf1ddfebdd5ac947bf4f5b066b08f333de9b7978e07ef5cbbb1c,0x6d18a9e985fcdf1ddfebdd5ac947bf4f5b066b08f333de9b7978e07ef5cbbb1c,0x412a66bdaede5aa901fb125db45c53956a3d835f,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,10100977604000000000000,22720793,47,-9988805478108799955136,0,Sold USD+
https://bscscan.com/tx/0x6d18a9e985fcdf1ddfebdd5ac947bf4f5b066b08f333de9b7978e07ef5cbbb1c,0x6d18a9e985fcdf1ddfebdd5ac947bf4f5b066b08f333de9b7978e07ef5cbbb1c,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,1010097000000000000,22720793,47,0,1010097000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x18ec1baac72eeb27e898057ae4dc48cf2b04fe2a0f3a4091e27cd3bd703abb22,0x18ec1baac72eeb27e898057ae4dc48cf2b04fe2a0f3a4091e27cd3bd703abb22,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xec30da6361905b8f3e4a93513d937db992301276,138475052000000000000,22720794,4,0,0,Internal LP transfer
https://bscscan.com/tx/0x18ec1baac72eeb27e898057ae4dc48cf2b04fe2a0f3a4091e27cd3bd703abb22,0x18ec1baac72eeb27e898057ae4dc48cf2b04fe2a0f3a4091e27cd3bd703abb22,0xec30da6361905b8f3e4a93513d937db992301276,0xac4e179feb07548ddcfbd347c8dfa332c2a4ceb6,69237000000000000,22720794,4,0,69237000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xd60f5de48969efc56bef5865e188b011b3e0066047ecc7112f1bf5ef01a8cc1b,0xd60f5de48969efc56bef5865e188b011b3e0066047ecc7112f1bf5ef01a8cc1b,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x30f96ad4856d7e699963b589591f03710976a6e8,190581810000000000000,22720796,18,0,0,Internal LP transfer
https://bscscan.com/tx/0xd60f5de48969efc56bef5865e188b011b3e0066047ecc7112f1bf5ef01a8cc1b,0xd60f5de48969efc56bef5865e188b011b3e0066047ecc7112f1bf5ef01a8cc1b,0x30f96ad4856d7e699963b589591f03710976a6e8,0x21376916d9dacb5550aa55c32d4265fd2fa1ba25,19058000000000000,22720796,18,0,19058000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xeac552a4f880314150ae234c57c7c5400578a14a83cadbcb703c8ea133be7a64,0xeac552a4f880314150ae234c57c7c5400578a14a83cadbcb703c8ea133be7a64,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xfbd94fcd75240ef92c11c7abcef14230e67d1d1a,10100573891000000000000,22720813,67,0,10000000000000000000000,Bought USD+
https://bscscan.com/tx/0xd4f09444ab5c3778dd9a3619cc4bdec7beeb9107167a7427eb21daab907f29f6,0xd4f09444ab5c3778dd9a3619cc4bdec7beeb9107167a7427eb21daab907f29f6,0xec30da6361905b8f3e4a93513d937db992301276,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,127311032000000000000,22720814,15,0,0,Internal LP transfer
https://bscscan.com/tx/0xd4f09444ab5c3778dd9a3619cc4bdec7beeb9107167a7427eb21daab907f29f6,0xd4f09444ab5c3778dd9a3619cc4bdec7beeb9107167a7427eb21daab907f29f6,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,12731000000000000,22720814,15,0,12731000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xd8875800bef7bda15038aa59002446bda80bcae6cf8d6585e7825cc76f7d6f08,0xd8875800bef7bda15038aa59002446bda80bcae6cf8d6585e7825cc76f7d6f08,0xfbd94fcd75240ef92c11c7abcef14230e67d1d1a,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,10100573891000000000000,22720881,83,-10100573891000000000000,0,Sold USD+
https://bscscan.com/tx/0xd8875800bef7bda15038aa59002446bda80bcae6cf8d6585e7825cc76f7d6f08,0xd8875800bef7bda15038aa59002446bda80bcae6cf8d6585e7825cc76f7d6f08,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,1010057000000000000,22720881,83,0,1010057000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x05a1a91156d0453865fe4ba2fa3ddacd5a09265c6ee5148ab17d9b3676e295ef,0x05a1a91156d0453865fe4ba2fa3ddacd5a09265c6ee5148ab17d9b3676e295ef,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xec30da6361905b8f3e4a93513d937db992301276,134578033000000000000,22720882,4,0,0,Internal LP transfer
https://bscscan.com/tx/0x05a1a91156d0453865fe4ba2fa3ddacd5a09265c6ee5148ab17d9b3676e295ef,0x05a1a91156d0453865fe4ba2fa3ddacd5a09265c6ee5148ab17d9b3676e295ef,0xec30da6361905b8f3e4a93513d937db992301276,0xac4e179feb07548ddcfbd347c8dfa332c2a4ceb6,67289000000000000,22720882,4,0,67289000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x9094778d428ffc4dbb28c3c760b0b65f1c2905ae8c13c8bcb04645966920098b,0x9094778d428ffc4dbb28c3c760b0b65f1c2905ae8c13c8bcb04645966920098b,0x54d177b140da37b6ccd2a86cc8144dc5bc1a4bf2,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,1024995879000000000000,22720988,29,-996436378209205667027,0,Sold USD+
https://bscscan.com/tx/0x9094778d428ffc4dbb28c3c760b0b65f1c2905ae8c13c8bcb04645966920098b,0x9094778d428ffc4dbb28c3c760b0b65f1c2905ae8c13c8bcb04645966920098b,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,102499000000000000,22720988,29,0,102499000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x3e046f02c0daa487574aa7ad4591d35af94e6b0cc5462b369394a2420483eab3,0x3e046f02c0daa487574aa7ad4591d35af94e6b0cc5462b369394a2420483eab3,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xfbd94fcd75240ef92c11c7abcef14230e67d1d1a,1030996000000000000,22721125,48,0,1000000000000000000,Bought USD+
https://bscscan.com/tx/0xa6528e439fd8941300543b6595681332e19e20cb44634dca641e1f7ff196c6f9,0xa6528e439fd8941300543b6595681332e19e20cb44634dca641e1f7ff196c6f9,0x977bc1f72e41e9072b2e219f034ebe63c54fffe5,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,755336000000000000,22721135,54,0,755336000000000000,Bought USD+
https://bscscan.com/tx/0xa6528e439fd8941300543b6595681332e19e20cb44634dca641e1f7ff196c6f9,0xa6528e439fd8941300543b6595681332e19e20cb44634dca641e1f7ff196c6f9,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0x96a84808e1a9a093ff16dd9550ab48f60cab5a7c,3776000000000000,22721135,54,-3776000000000000,3776000000000000,Transferred USD+
https://bscscan.com/tx/0xa6528e439fd8941300543b6595681332e19e20cb44634dca641e1f7ff196c6f9,0xa6528e439fd8941300543b6595681332e19e20cb44634dca641e1f7ff196c6f9,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0xd8f89e6437b7d515706dcab8c9a8219eaf4863ce,90640000000000000,22721135,54,-90640000000000000,90640000000000000,Transferred USD+
https://bscscan.com/tx/0xa6528e439fd8941300543b6595681332e19e20cb44634dca641e1f7ff196c6f9,0xa6528e439fd8941300543b6595681332e19e20cb44634dca641e1f7ff196c6f9,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0xa5aa5f4d5f30e76bd2c6a7561fcdc77a740d436a,600493000000000000,22721135,54,-600493000000000000,600493000000000000,Transferred USD+
https://bscscan.com/tx/0xa4e351f6958066efca9703614c7425d458fe8803056137a0abac9498c320c3ed,0xa4e351f6958066efca9703614c7425d458fe8803056137a0abac9498c320c3ed,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x1111111254fb6c44bac0bed2854e76f90643097d,28615963000000000000,22721372,64,0,0,Internal LP transfer
https://bscscan.com/tx/0xa4e351f6958066efca9703614c7425d458fe8803056137a0abac9498c320c3ed,0xa4e351f6958066efca9703614c7425d458fe8803056137a0abac9498c320c3ed,0x1111111254fb6c44bac0bed2854e76f90643097d,0xc590175e458b83680867afd273527ff58f74c02b,28615963000000000000,22721372,64,0,0,Internal LP transfer
https://bscscan.com/tx/0xa4e351f6958066efca9703614c7425d458fe8803056137a0abac9498c320c3ed,0xa4e351f6958066efca9703614c7425d458fe8803056137a0abac9498c320c3ed,0xc590175e458b83680867afd273527ff58f74c02b,0x1f7426a4915771b79dad62fa9910b95b6842edfb,28615963000000000000,22721372,64,0,28000000000000000000,Bought USD+
https://bscscan.com/tx/0x1df33fe24fe50db84cf4e7ac59eee7c0628da3bace1ae1de8f0bac13b1283ae9,0x1df33fe24fe50db84cf4e7ac59eee7c0628da3bace1ae1de8f0bac13b1283ae9,0x7c5eaca13133c55643922b9746d5c6e6c9e5f862,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,2163994056000000000000,22721669,4,-2085942818385534195946,0,Sold USD+
https://bscscan.com/tx/0x1df33fe24fe50db84cf4e7ac59eee7c0628da3bace1ae1de8f0bac13b1283ae9,0x1df33fe24fe50db84cf4e7ac59eee7c0628da3bace1ae1de8f0bac13b1283ae9,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,216399000000000000,22721669,4,0,216399000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x585dbf5c3ccc762f895c64ce41ca6ef82b8cefa12aff1a2200953e536db03f93,0x585dbf5c3ccc762f895c64ce41ca6ef82b8cefa12aff1a2200953e536db03f93,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x30f96ad4856d7e699963b589591f03710976a6e8,277830990000000000000,22721670,17,0,0,Internal LP transfer
https://bscscan.com/tx/0x585dbf5c3ccc762f895c64ce41ca6ef82b8cefa12aff1a2200953e536db03f93,0x585dbf5c3ccc762f895c64ce41ca6ef82b8cefa12aff1a2200953e536db03f93,0x30f96ad4856d7e699963b589591f03710976a6e8,0x21376916d9dacb5550aa55c32d4265fd2fa1ba25,27783000000000000,22721670,17,0,27783000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x5907993695e5d3f5c95a324e365d608d17a61621529310f3986436214c3c5718,0x5907993695e5d3f5c95a324e365d608d17a61621529310f3986436214c3c5718,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0x5b83802bf19832e76b98ddf4fc775357562ade2d,103623459000000000000,22721671,42,0,99463655660000000000,Bought USD+
https://bscscan.com/tx/0x5907993695e5d3f5c95a324e365d608d17a61621529310f3986436214c3c5718,0x5907993695e5d3f5c95a324e365d608d17a61621529310f3986436214c3c5718,0x5b83802bf19832e76b98ddf4fc775357562ade2d,0xec30da6361905b8f3e4a93513d937db992301276,103623459000000000000,22721671,42,-99463655660000000000,0,Sold USD+
https://bscscan.com/tx/0x5907993695e5d3f5c95a324e365d608d17a61621529310f3986436214c3c5718,0x5907993695e5d3f5c95a324e365d608d17a61621529310f3986436214c3c5718,0xec30da6361905b8f3e4a93513d937db992301276,0xac4e179feb07548ddcfbd347c8dfa332c2a4ceb6,51811000000000000,22721671,42,0,51811000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0x117d796c0e9be7668db33dfd4a03a88ee0bdb3984a7b29e655ad2c140f07c9bf,0x117d796c0e9be7668db33dfd4a03a88ee0bdb3984a7b29e655ad2c140f07c9bf,0xa4c25e89398e2076d022798b0510244b939363a2,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,1098009696000000000000,22721696,6,-1050331418863124871838,0,Sold USD+
https://bscscan.com/tx/0x117d796c0e9be7668db33dfd4a03a88ee0bdb3984a7b29e655ad2c140f07c9bf,0x117d796c0e9be7668db33dfd4a03a88ee0bdb3984a7b29e655ad2c140f07c9bf,0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,109800000000000000,22721696,6,0,109800000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xa8110c62ada4ecc1a7a60bf69dfa782a49fb61a763327a345edff842e875112a,0xa8110c62ada4ecc1a7a60bf69dfa782a49fb61a763327a345edff842e875112a,0xe447fe906487a6dc582a862a00bd8dae91c86e8b,0xec30da6361905b8f3e4a93513d937db992301276,12647538000000000000,22721760,57,-12114724860551857599,0,Sold USD+
https://bscscan.com/tx/0xa8110c62ada4ecc1a7a60bf69dfa782a49fb61a763327a345edff842e875112a,0xa8110c62ada4ecc1a7a60bf69dfa782a49fb61a763327a345edff842e875112a,0xec30da6361905b8f3e4a93513d937db992301276,0xac4e179feb07548ddcfbd347c8dfa332c2a4ceb6,6323000000000000,22721760,57,0,6323000000000000,Removed USD+ liquidity
https://bscscan.com/tx/0xb73ad803bf3a0ab2ce088e22282ef35d045183427dc3f80ab139f312c43d3aad,0xb73ad803bf3a0ab2ce088e22282ef35d045183427dc3f80ab139f312c43d3aad,0xec30da6361905b8f3e4a93513d937db992301276,0x1111111254fb6c44bac0bed2854e76f90643097d,27389717000000000000,22721774,27,0,0,Internal LP transfer
https://bscscan.com/tx/0xb73ad803bf3a0ab2ce088e22282ef35d045183427dc3f80ab139f312c43d3aad,0xb73ad803bf3a0ab2ce088e22282ef35d045183427dc3f80ab139f312c43d3aad,0x1111111254fb6c44bac0bed2854e76f90643097d,0xc590175e458b83680867afd273527ff58f74c02b,27389717000000000000,22721774,27,0,0,Internal LP transfer
https://bscscan.com/tx/0xb73ad803bf3a0ab2ce088e22282ef35d045183427dc3f80ab139f312c43d3aad,0xb73ad803bf3a0ab2ce088e22282ef35d045183427dc3f80ab139f312c43d3aad,0xc590175e458b83680867afd273527ff58f74c02b,0x1f7426a4915771b79dad62fa9910b95b6842edfb,27389717000000000000,22721774,27,0,26327600000000,Bought USD+
https://bscscan.com/tx/0xd3705b935a2da9d02c26731d9111f35edff8a2fbdc7b9aa6ee7881625a28b700,0xd3705b935a2da9d02c26731d9111f35edff8a2fbdc7b9aa6ee7881625a28b700,0x977bc1f72e41e9072b2e219f034ebe63c54fffe5,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,7548918000000000000,22721796,38,0,7548918000000000000,Bought USD+
https://bscscan.com/tx/0xd3705b935a2da9d02c26731d9111f35edff8a2fbdc7b9aa6ee7881625a28b700,0xd3705b935a2da9d02c26731d9111f35edff8a2fbdc7b9aa6ee7881625a28b700,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0x96a84808e1a9a093ff16dd9550ab48f60cab5a7c,37744000000000000,22721796,38,-37744000000000000,37744000000000000,Transferred USD+
https://bscscan.com/tx/0xd3705b935a2da9d02c26731d9111f35edff8a2fbdc7b9aa6ee7881625a28b700,0xd3705b935a2da9d02c26731d9111f35edff8a2fbdc7b9aa6ee7881625a28b700,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0xd8f89e6437b7d515706dcab8c9a8219eaf4863ce,905869000000000000,22721796,38,-905869000000000000,905869000000000000,Transferred USD+
https://bscscan.com/tx/0xd3705b935a2da9d02c26731d9111f35edff8a2fbdc7b9aa6ee7881625a28b700,0xd3705b935a2da9d02c26731d9111f35edff8a2fbdc7b9aa6ee7881625a28b700,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0x7efdec1d3fa35a11906928c5b4416c5c8ebb8ff6,6001391000000000000,22721796,38,-6001391000000000000,6001391000000000000,Transferred USD+
https://bscscan.com/tx/0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0xac4e179feb07548ddcfbd347c8dfa332c2a4ceb6,0xa766094e9bf0afc1bb5208ec9a81a782663d797a,4135158000000000000,22722024,106,-4135158000000000000,4135158000000000000,Transferred USD+
https://bscscan.com/tx/0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0xa766094e9bf0afc1bb5208ec9a81a782663d797a,0xd2b1d4ede6fe2f1e0a27bc70117ac08282294841,4863949000000000000,22722024,106,-4863949000000000000,4863949000000000000,Transferred USD+
https://bscscan.com/tx/0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,0x3f4af6e9952b8cf65fa1e7a061d10fa01ee8b0d6,3773511000000000000,22722024,106,-3773511000000000000,3773511000000000000,Transferred USD+
https://bscscan.com/tx/0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0x3f4af6e9952b8cf65fa1e7a061d10fa01ee8b0d6,0x126a54ec38e6cc4175f7587262d8129009339d56,3773511000000000000,22722024,106,-3773511000000000000,3773511000000000000,Transferred USD+
https://bscscan.com/tx/0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0x26bff40cdd8db07e9a5341fcdbac29926beefa71,0x965b78533a72d2a18fa31f3449887572e9a54a1e,1016784000000000000,22722024,106,-1016784000000000000,1016784000000000000,Transferred USD+
https://bscscan.com/tx/0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0x965b78533a72d2a18fa31f3449887572e9a54a1e,0x8b46cadc9aa88224f167711d333134a1f769f918,1016784000000000000,22722024,106,-1016784000000000000,1016784000000000000,Transferred USD+
https://bscscan.com/tx/0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0x1b437898404f0d8a2fbdfd56aa03cce1aaa1e92c,0x417fca4de0fa987153d6c4a208cbd6764d9d555c,1000000000000,22722024,106,-1000000000000,1000000000000,Transferred USD+
https://bscscan.com/tx/0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0xcad26c1fce2f26976b7bfd2cffd5d399d699c842e1ab57d1acbd0adce148b4ed,0x417fca4de0fa987153d6c4a208cbd6764d9d555c,0xca4983485afb825def24f6d4a886ca26d5064bd6,1000000000000,22722024,106,-1000000000000,1000000000000,Transferred USD+
https://bscscan.com/tx/0xbd86a28dfc1b5ea453fe74ddeb4d507b463ce96210062b1959c0b1906c1a9839,0xbd86a28dfc1b5ea453fe74ddeb4d507b463ce96210062b1959c0b1906c1a9839,0x977bc1f72e41e9072b2e219f034ebe63c54fffe5,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,50163868000000000000,22722225,155,0,50163868000000000000,Bought USD+
https://bscscan.com/tx/0xbd86a28dfc1b5ea453fe74ddeb4d507b463ce96210062b1959c0b1906c1a9839,0xbd86a28dfc1b5ea453fe74ddeb4d507b463ce96210062b1959c0b1906c1a9839,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0x96a84808e1a9a093ff16dd9550ab48f60cab5a7c,250819000000000000,22722225,155,-250819000000000000,250819000000000000,Transferred USD+
https://bscscan.com/tx/0xbd86a28dfc1b5ea453fe74ddeb4d507b463ce96210062b1959c0b1906c1a9839,0xbd86a28dfc1b5ea453fe74ddeb4d507b463ce96210062b1959c0b1906c1a9839,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0xd8f89e6437b7d515706dcab8c9a8219eaf4863ce,6019663000000000000,22722225,155,-6019663000000000000,6019663000000000000,Transferred USD+
https://bscscan.com/tx/0xbd86a28dfc1b5ea453fe74ddeb4d507b463ce96210062b1959c0b1906c1a9839,0xbd86a28dfc1b5ea453fe74ddeb4d507b463ce96210062b1959c0b1906c1a9839,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0xcf79ac2cefb3eb3bfd57b8f3d3c1f0cc26bd7034,39880276000000000000,22722225,155,-39880276000000000000,39880276000000000000,Transferred USD+
https://bscscan.com/tx/0x2894ed7925d063410f4cf2b323b49d75b53d6733a11ea06470b43e5636c508f8,0x2894ed7925d063410f4cf2b323b49d75b53d6733a11ea06470b43e5636c508f8,0x977bc1f72e41e9072b2e219f034ebe63c54fffe5,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,2663679000000000000,22722336,107,0,2663679000000000000,Bought USD+
https://bscscan.com/tx/0x2894ed7925d063410f4cf2b323b49d75b53d6733a11ea06470b43e5636c508f8,0x2894ed7925d063410f4cf2b323b49d75b53d6733a11ea06470b43e5636c508f8,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0x96a84808e1a9a093ff16dd9550ab48f60cab5a7c,13318000000000000,22722336,107,-13318000000000000,13318000000000000,Transferred USD+
https://bscscan.com/tx/0x2894ed7925d063410f4cf2b323b49d75b53d6733a11ea06470b43e5636c508f8,0x2894ed7925d063410f4cf2b323b49d75b53d6733a11ea06470b43e5636c508f8,0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,0xd8f89e6437b7d515706dcab8c9a8219eaf4863ce,319641000000000000,22722336,107,-319641000000000000,319641000000000000,Transferred USD+
