Address,Amount
0x67dc4300d955c42721b41034dbe238e0a714ec9e,$68.74
0x052463c5b558f273b69f5d831603a815ae4eea41,$0.34
0x7a7c79a4abcb4e6dbc1b6c83124b8541bd85bb28,$120.18
0x866b0a8c18167e41307dae5cabf864a90fe43f02,$879.86
0x9540f81a34a56e8a84a8acda49615dcc357a7593,$166.86
0x5cd53e829c4d8c9389e266794bfa71e108b246b7,$45.04
0x6922941256d84a75bbc951dcfe9b053201e93360,$1829.69
0xb6e4af9027c7e084ef45e820da3139015a33df0e,$480.61
0x9030d5c596d636eefc8f0ad7b2788ae7e9ef3d46,$0.05
0x63712c2f30f48ff20beb3837578071b70cea9f07,$152.01
0xdca81888531bd3a3219d978538bd951efb50dce0,$33.67
0x8c0026f3045f6441c5ea9f8789d90ac46492d9c4,$88.63
0x961d93d78c9cc9c12936270fa656ca4c65df76da,$0.0
0xead52185079e4da6891a0df01a6bdde75165228d,$1.13
0xd1bca2887fdc97528c3b29ece656b71992066113,$3.85
0xf23cc2e3b34eb505ce5b82b601ea84ddccbcc89d,$81.2
0x30d4c0a32e013e84de5bfbf6c3994482c4014d9e,$339.35
0x5f9ee29d0bb5ef7605766cf28c8d93fc970cac71,$73.32
0x0fe6cf7a2687c5bddf302c5ccea901ba0bf71816,$0.0
0x2a7813412b8da8d18ce56fe763b9eb264d8e28a8,$0.0
0x18101ac1d35230f1a3c005e2abaaeb25cae79e7f,$0.0
0x977bc1f72e41e9072b2e219f034ebe63c54fffe5,$0.0
0xec30da6361905b8f3e4a93513d937db992301276,$-202.48
0x30f96ad4856d7e699963b589591f03710976a6e8,$0.0
0xfbd94fcd75240ef92c11c7abcef14230e67d1d1a,$-422.95
0x1111111254fb6c44bac0bed2854e76f90643097d,$0.0
0xc590175e458b83680867afd273527ff58f74c02b,$0.0
0x1f7426a4915771b79dad62fa9910b95b6842edfb,$19.26
0x5b83802bf19832e76b98ddf4fc775357562ade2d,$-2.75
0x417fca4de0fa987153d6c4a208cbd6764d9d555c,$0.0
0xca4983485afb825def24f6d4a886ca26d5064bd6,$0.0
0x0e83a3656394bec2d91141ca5ebaeb436c515e79,$4.79
0xf4b67f83a65500d2692e2637acfe382ce09fc90b,$-0.04
0x38c95a039171c17ff0bf25692798659062061068,$4.39
0xd879dd8933ae3ca71bd60ece2a13636c0c916d35,$1.57
0xb37db350bac8b0751141d567b5ad0e1140cbed75,$0.93
0x8d602356c7a6220cde24bdfb4ab63ebfcb0a9b5d,$0.0
0xa30305e3300faefcf76cf921fea11d0a73745fbc,$-0.06
0x1ea577fab6c32d0fbbb4841bb8c7142a71fbb46e,$37.87
0x554d9fda5df38ce610804764a8763f3da4181606,$7.51
0xdee33737634bb7612c15b10488819e88fd62f0f9,$0.0
0xd24c3ae86bd009d1de3550e378897a7f126647d1,$0.0
0x82ef7b01bc81117c86c82f4597ab032e39c46c61,$0.0
0x9d00774e6f6a224008862ab3d756c6ae5c742e05,$8.54
0x6d93ab5743ad9fad6ff3c33e3ae60755b8913a08,$193.8
0xd0a01e04ec25e98bafc6ea22ec655b51c5b8ef86,$0.0
0x246b148c766c300fed5bb718d3861a30b7abd834,$0.0
0x758b6c6fc563a7934c4ca7078d64a6e4b3aeeaf2,$-0.51
0x52c97e408b0b8afa95aa0f7e04dcc6cea33be13c,$1.57
0x40a35dfb51133fae1566bc59f305cb6f44d22d15,$0.0
0x7754d8b057cc1d2d857d897461dac6c3235b4aae,$27221.87
0x0f8c95890b7bdecfae7990bf32f22120111e0b44,$0.0
0xcaa926480d998522beb3ded06d4ee367fba4eaad,$0.0
0x1042323f44beca53bf2e26bf5067135f754b191e,$3.89
0x261be9ce37493d51686a89c4053116804e5502d0,$-276.44
0x2c74bb17142fc5ed2056d32515b3b08135cb044e,$0.0
0x41a77bd568008dc6fe745db6f5bedb7663d5ee08,$0.0
0xb0b693879e41cb28aed63b134bef16f5543e9598,$0.0
0xe193296730813a276d32d7971abab8719146e288,$0.02
0xdb6abcfe6913c1b296df2970d3b57a9b431d1680,$23553.32
0xb005c17d739e5ceec5769e73390ac714672d7550,$0.01
0xf58d5b955b57312847c95f51a2c31fd54a224230,$-940.79
0xb97922afa65c46a1babbf70031f7224bd3449c8e,$0.0
0xc12de812ae612b6d514b52d529f97f6acb524c8e,$-33.23
0x86bb1f0c21a1b8dad85089357ce5b42a581ba8ac,$1499.66
0x411d20d599e6a448ba71a37c965fd2ac4033031d,$48.29
0xecc1b6f004d4a04017a6edc1a02f222f4ea7cad2,$-0.27
0xde37a9c8ae1f756d4faec78c22a9fd5452046281,$-11.07
0x9a486b25c645b0ae4d1c81aa6ba9ceddde077149,$127.9
0xf8f3addb186419fdd7e6cd4f7b6c06ab3d01e92a,$3.98
0xc2e7d764d6a2c9e24c8172ab476852c8992a5f5b,$267.05
0x9729c5a53a0514fd124a74c9fc83fc2e8b8161fb,$754.91
0x7f8617413a1d82cbf02c24e0a74bd3546a32b9fc,$6666.65
0xf4c70f98bda86e53bbae417abd08ce73c57296f8,$43.86
0x9578380ecb0bb6e546c89fb595090645f8abffa2,$1069.93
0x6cdce269a08ae6defb78bb7a42c818118882ab22,$0.0
0x79d2e55e30cd4183715f53517d5c5de850aba2cb,$486.48
0x9c82b61417ba05961a2831ddb550905fdb950495,$0.0
0x98ed3de65a3eaa55dcba3a2e287695b0948092d4,$884.63
0xfb41cbf2ce16e8f626013a2f465521d27ba9a610,$7.88
0xa02d6c1cb1e7018f9afbfd6a9a8dbfa344fd3732,$0.0
0x5f0ff52df8df2c5351c47b6711c33f36c5402909,$309.28
0x9744706728e5db4d535dbf2fe1e6a4ea6cdb1ea7,$6.76
0xa3a7739486ace332f3bb307c6e5ee175fa131839,$86.1
0x9c54cfc3f78339ae1904a2b3cfc8622ba2fb4781,$995.36
0xf324adc872005197a6f7dae214d3b63aa0c3625f,$0.0
0x9c20b6eb1452e6ad77d67a8b5d86fddc384e93f3,$306.04
0x9a3583a868156435ec9174b6310729b741d4379b,$229.08
0x3d8bb79b2ee63178e0e9de6c199fb1df5bc33597,$73.34
0xbeef1efee5938c2bb2fd99f5fb7ee015c3d81c76,$0.0
0x0bef24dca00c086713d3ecc897e0dd8cc156ba28,$870.48
0x219dc7e52998432f3812cadae69085ec445395a3,$12.16
0xfc1761ac1fcd39879cf68831dc7d4f4796293e5b,$2.43
0x6371024c5ffdaefef716adce3cac52ac6181cd9d,$1870.42
0xde078c11e0885fb28057436a4ab751189c1b3416,$272.67
0x1f7d588333431870f107210feb039df470d5fe3c,$0.19
0x3bb8c7f964d49f11a2ef8a41a6cb00cbee8df53a,$4.6
0xc9b8dafc1928070222167817ff0a0c92d15bb6a3,$4.41
