Address,Amount
0xa3ff8b3ec606ae0c00676ec682d6afdc7d708312,1040000000000000
0xb9cb4d9484e0d78ae52deb37c5e38988b70bd9c1,0
0xe319450100afa5d5e3cf7da20390fd473a328b56,0
0x4dd1b9f770ea4b115e31f32c88fbebb92461a3df,0
0x620bd9e7648ff5cc94f7f0840b9874652d7df811,3966420000000000000
0x617616dd22233b07d426dfc946f017b6128d2aaa,0
0x08f2184e570899b33591c6e78c07cd20a76fe1fc,4965508000000000000
0x9cdf1cd87b904e3d1991a4cdc734c0b807412834,0
0x22a4bdef92a469a29ac9387f1a28c6ea5aa52ddb,1758320000000000000
0xc80321a70f3aa6c82cf2c9c8af2d46666bc4846d,1665326000000000000
0x99a4094b34586c24902f4ce5e181053bb2923ffb,0
0x7cf38d0f09f89016955881336893250230cffd65,0
0xac4e179feb07548ddcfbd347c8dfa332c2a4ceb6,246490000000000000
0x67dc4300d955c42721b41034dbe238e0a714ec9e,12713032000000000000
0x87b44af5a4cba60ee3076cea029d1f705ea21f66,0
0x0da683cacdbaeb70d7b2592e460a8daecd9ba8c1,111314341000000000000
0x126a54ec38e6cc4175f7587262d8129009339d56,3584648000000000000
0xd2b1d4ede6fe2f1e0a27bc70117ac08282294841,14003977000000000000
0x81d5813c8f90641b2ec51f74efc2c60a05978b7e,108108264000000000000
0x811eb43826cb1c8f83400449f967ddc507360728,377000000000000
0x17b1d9a1a8f0363e04bccdf2839cb107b2297774,600157000000000000
0x089e6d8721a5fa330ff5dd63033b940fa1ddd637,156266000000000000
0x57cd573fe4e2e9e74360b711d530cfe04db9f835,85000000000000
0x1ea577fab6c32d0fbbb4841bb8c7142a71fbb46e,7003781000000000000
0x2e60fde232979d6dd223845f916962382a80e4e5,98271000000000000
0x450d917214101a4e3f5af7ac0eb1425afa20791a,0
0x029b63e8ad652e4e4e2efe80da2279c26325716b,317589000000000000
0xf6882d198c8292dd204e48444c775a037aed8436,18503000000000000
0x5a27c4016a1ccbcfb55a24de25a33220eb45245f,1889971000000000000
0xf329e1b7ea617eb1a4b09ad3cd5ad51a121a42f3,219460170000000000000
0x015ac234b727105a840ec363ef92be33228b23ce,3768339000000000000
0xd6ca190274db3cb7a0b20afb3b089d98eeaa8248,104515000000000000
0x26bff40cdd8db07e9a5341fcdbac29926beefa71,599991000000000000
0x1fc7ba83e89bb974fe2d249dfa115a868dc864e5,1340788000000000000
0xbc272fb3a57ef682a9236cf76e639dfe90a66750,11046255000000000000
0x3f4af6e9952b8cf65fa1e7a061d10fa01ee8b0d6,2222000000000000
0xe7908ddffe945b547a07cf9d61b08f8a9edb09b5,4181768000000000000
0x1f7426a4915771b79dad62fa9910b95b6842edfb,8740880000000000000
0x671813687ef1c4f0dcccd6940880b0cb790364ad,54542920000000000000
0x6c36f5dfb952c7eaf251733a3572e5042fcf2b4c,476605075000000000000
0x1ee284babbcedc1d2aaf72e5caa049b2ac37aee2,2889383000000000000
0x19daa43e03c02bc7eb3918a2283138428731e4a1,6239271000000000000
0xb6ea36753e274beaee379b9900fa0f6053f9a204,0
0x9bc5857b5ac75ffaec493eaa5a55c889ca6ba0fc,1737098000000000000
0x5af8e967b04ac4525677777d5856d1c6723923c0,145169000000000000
0x9ea5b2817a7fc47ce87576c19de9b01e8949bbcc,1039601000000000000
0xf1bb85b4d326bd8743d3fc1feb440f16dd784cbd,205804000000000000
0xe00b841251b8d8f0f78ab5ccd541f3773b8389db,16396357000000000000
0x5cc96df48740ca79a339acc2ff0362a04991888b,10000000000000
0x88c5f23cb1b9f4c8bc1f6c565c346cca606f4449,1326000000000000
0xc31ca0dfc4537d4c214c3ae94a14442d50729401,156084050000000000000
0x9548f8046724b3a807df7bbc9e84fbbf59b8b7ef,39689000000000000
0x8a6ab47b1b794275c9e4d931e1f096de117d775c,2104343000000000000
0xce7912a19a4660caef1b2031769bf2d265f65c0a,19401000000000000
0x21376916d9dacb5550aa55c32d4265fd2fa1ba25,647088000000000000
0x99e8799914fe0cafcdb9e852832ada956e14db39,263458636000000000000
0x64cde0eb1341ef0b5495672e34f041417c6a4adb,157311000000000000
0xc98b157d288543eb2f43cd0b6f94aa44c4d6391b,13673641000000000000
0xe92a405afa5f6a1b55f87f4bff1dd03bfcb144c3,13723387000000000000
0x96a84808e1a9a093ff16dd9550ab48f60cab5a7c,113012860000000000000
0x08d3215dcb15a79bd2280993a2191eadc34ab950,45897616000000000000
0x6cb3981d8f8696780525c872e24f6c552adc376f,0
0xe0492083497504d81b5d58b7831b995ffcf8d9f6,692812000000000000
0x221b87c53c99afe17b43277b5331fd7629392677,0
0x63712c2f30f48ff20beb3837578071b70cea9f07,28112258000000000000
0x35767be1d10c9bb896afb537527c5ee35b64f63e,4374046000000000000
0x6f8e021a86a99c8d1f74ca32dc0a74cd2da76473,62691661000000000000
0x6c2693f5a936f37ed03cfa8465bf2d8beff19a0f,81064000000000000
0x965b78533a72d2a18fa31f3449887572e9a54a1e,25000000000000
0x0d208306adccda6e3ef6ea36cf2d956161defbd5,240622000000000000
0xe630b779f6b194af081883cc304b1b44b19246c8,1379767000000000000
0xf07add5ce0f6ac0db4105b34f74b899fead6274c,31214262000000000000
0xa5ae0a84d79217aa9e0a61fe1983ae1fe3419d1d,1032314000000000000
0xd31f6bcad59e7f4d6f00bcc9c786981d7b10abfb,3000000000000
0xfccae3bbc7d90e6b1f3108132db393d9c8cb9697,10175341000000000000
0x8b2bab117721c370032b27ca290acf282edd6ac8,20977902000000000000
0xaed8810b3f7367d63a6d6fd86dfb1878552d9d07,191690057000000000000
0x3c0519c8eca2b971ba9e8c29cb2d9096f06664b3,44000000000000
0xcfad910be062b15c30fc307f31f70b220d0a5d2a,23431055000000000000
0x84a2d4423428108aaf0a112121e6ecc14bd07944,1392000000000000
0x66f3c3fbf65089bea354670b687fc66103e349cf,5480738000000000000
0xcfca2216c1bbb2604fd224b5ea05fb9584e962bf,19144361000000000000
0xda38bb65c07a1e33ed98944095f39bf431b6770a,9535708000000000000
0xf78ce842af15bcce94d8f7c8c015d6370aa09cfc,3942450000000000000
0x52179340f92f4b36a4ccc25d7bec73249792c877,19603584000000000000
0xa360d824cc464fac9dd8e90e3c4adb2166c07119,12658788000000000000
0x82139e3760d396d1a0b3704ef5a486578504ab3f,585000000000000
0x8cdf58a46c134d0898ee396a3c4802fe7e6d0466,554774000000000000
0xc467bb07d0509494e413b62f4f2797b6826f4ed8,115749880000000000000
0x4324224f5273e1a7b6fc83918b4167abc20a8d0a,0
0x454669250a5d35f96f19e0e429129e45aae45b54,1906955000000000000
0x8504a9caf1582a674cbc596a8dc2b8b9dd922744,84379000000000000
0x9abe353247ae0d600fc7a5f06e1fe01039dd49cf,558788838000000000000
0x9732f4ff29c2e37a9dae413add43c4e3367f624a,6370000000000000
0x578b776e9a8ff380c257a0dd274820c5d484c6ec,67868000000000000
0x65227fd76d2f3cfae811e22a0cb5d701c89fb949,2792868000000000000
0x4726bba4f416d840b2a8ac775a6a5d8981fc1dd4,118225698000000000000
0xd1bca2887fdc97528c3b29ece656b71992066113,712574000000000000
0x95811c8511aa70012d050bdd9962377e22da9eda,6721443000000000000
0x9b98b0329ee42364d101ac8c03704b263909e3db,312000000000000
0xe0a8f641819d66948d6d39ab9978259d6c7cfee8,0
0x5eb23fe613f6dddfb5b0028948679bdc5fe51b4d,343362000000000000
0x5853ed4f26a3fcea565b3fbc698bb19cdf6deb85,83507000000000000
0x1dd888e48b5b9227110cf6d49c0b565c08fe76f1,151239000000000000
0xd01e12aeb10bc56c31bcb89cab4bdfdfd771025b,9586427000000000000
0x9d3cf9beb8582843450a3a079ccf2ee88220b090,7812520000000000000
0xe7fa5e5cfc3df4305a6436443417c4db4b24ee04,71135000000000000
0xd0b3a722045f9b3a7b5b5ea2d954ccaf723adda2,120738369000000000000
0xbca4d68be543dcefb1a8bccb519503f9ba3f2026,87159130000000000000
0x4216c6b468724e72b4791c6483a5eb5d29e75deb,322848992000000000000
0xe0f221ec4beb4403ee168bb1ae6107d96daf5178,66542000000000000
0x4e5b2447077fbbe3bd3d69bee701344e9ca7a8dc,11744450753000000000000
0xfdaae9e905e4f2df79db2aa820507d25336287b6,215859000000000000
0x525fae987fefc44313d562102e36498929138af5,9296000000000000
0xf58886c5a06873357e946e75a4a7e3051a1f061a,390207000000000000
0x3b3f389d556acf95b011a09a0c3fd970589f039e,1500060000000000000
0x5cb01385d3097b6a189d1ac8ba3364d900666445,260325000000000000
0xbbfffa45758126e0470bfac7c011f5b7e899ba8b,4000000000000
0x88888887c3ebd4a33e34a15db4254c74c75e5d4a,156945000000000000
0xace5e4e92e7962c1104167ffec39f3b0e9f52c99,3451575000000000000
0x31cd785b11beaffc42d3f9461b245f891922e09c,3178258000000000000
0xb4dba91ecee5f8035731dfea984203b156adca69,206878000000000000
0xf8c92a50eac2aa2f2edac8eb1034a08335130f20,8186644000000000000
0xc06a915208cbd2d241e7648357a054dc975fa01e,857000000000000
0x45354ba7fd880cb247f0940818dcc136b282ad3f,0
0x46ac736c13573625bba68025f3211a72105b70f9,149777000000000000
0x984c369da885c0f31cb92b47c20da80cd63f0c22,2918976000000000000
0x19db889e543081beac7cc0990bf7546c09acd78e,42264394000000000000
0xdb6abcfe6913c1b296df2970d3b57a9b431d1680,4355815119000000000000
0xe892cccd9617ff003ed8a08052c258fb59f907f6,8869107000000000000
0xe59114cde5be8942e33636cafefed099ec64e0a6,791000000000000
0xf0503652ee03a3d5b21056251b588107ccb46fc8,27520079000000000000
0xd1673b469c7e5ebef39900c45ca1f17d1a6b3227,39595725000000000000
0x00f866f9de015dba200557849eb928152102c05f,908479000000000000
0x0dcc45896010d45ee16d77b8e0bf88fbacb733bb,471000000000000
0xcb6222f4df04385ea08e8da2a5871131ff5f6cba,15702815000000000000
0xf8f3addb186419fdd7e6cd4f7b6c06ab3d01e92a,6242998000000000000
0x30d4c0a32e013e84de5bfbf6c3994482c4014d9e,62758233000000000000
0xf6c847011cf1581e53a330afa81e3eb70616be1f,157969744000000000000
0xee48afa1c2f69b4d02a4b509374d01ca650bb983,43030441000000000000
0x09e7cec5694a1adb67e234406a6411100528ffc7,6621000000000000
0xf29961bb0704a9e11332504c4ae0fed8edca6da5,1107401000000000000
0x7f85e5ce67b7ff4808af11bf14a86b8af81c0f19,102410903000000000000
0xc4bf96568ace8c2f29df567a956dd30e5b052d01,11863555000000000000
0x8e4b1cfa2e852304c9f15b756dfb98eb29ee58a2,837762000000000000
0xac95a33837c491972983dd72ef50e444f93739b9,112110000000000000
0x7d02044442bfcf9c484201b35779a32701f34aa8,3319868000000000000
0x019ba377234d9ee55ab512410a1cd8d33a599c1d,329000000000000
0x9fb7ed50fc5bace2e7e1101e8fd6805c9a678c84,609252000000000000
0xd5230744517ca07f0f2b6b2b708493882296d56f,0
0x07d8b183c428a92d193ff068442dd74944e1fe79,78924844000000000000
0xc6f1b92db5c7b82c3bc34c80706473f7f63db3dd,16058883000000000000
0xe0148d0431c2808c4c4361eea0784dc127ffd172,45000000000000
0x4077895a30d974d97b332fb08fd556c8fd9c965e,433247000000000000
0x2756f3dc96b8cae209cdefbcd0a02c53cef148d4,111488000000000000
0xee1c8dbfbf958484c6a4571f5fb7b99b74a54aa7,108876000000000000
0x153e593445adee99423f9624c81c3dae7bb4dd9d,800400885000000000000
0xe80207675d5ef1a902622fc4a99ab9fb07ce4ee7,48632303000000000000
0x9a486b25c645b0ae4d1c81aa6ba9ceddde077149,200577436000000000000
0xb413a1c0cd909397f5238354bf65d75a05eee3a4,394704000000000000
0xa2feb304e0cb055406864d5960a18a04e7cf2633,177121886000000000000
0xd4a204024a2954f6ed4763bcaff83102c99d6df9,157849688000000000000
0x6a227c0f740b9a1fdb5dfc49000435046c820d44,161413584000000000000
0x161542a8d797fcd07d2c26511d63dd27cdb79e01,594690000000000000
0xfe008049ac2d185c4c7ead09af460fff170bf60a,9000000000000
0x9c9f6d4d9c46dd3f237906a73f46f432ded7398f,24000000000000
0x9c64d891b6d141c736cb9ea71ed9f8ea567a36c3,58382064000000000000
0xd4c1b35a3fe3c7828ba0d3b2715327ad1cada2a7,204228955000000000000
0x802ec985fd4dfafeee70f228fbc99709f752b73e,157766000000000000
0xfa33b570e6dd21802d5633ec03b22d2ab2956bd4,157634927000000000000
0x72801f86fe159fa88be8f3a14bb1747f593e3dbf,1975342000000000000
0xbd60240987ab9754baf7f2c58b89a6d0ea4f003b,76000000000000
0x10c5af029f42579da7cdcaee1ef31aea624f12fe,578885740000000000000
0xf1715d2db359f6212aac999e171f8597a62aa2f3,47452000000000000
0x2df17455b96dde3618fd6b1c3a9aa06d6ab89347,64597000000000000
0xa5224d7bbe8612b4e2c922434c6fc993ad421de8,14530388000000000000
0xbbbbb8c4364ec2ce52c59d2ed3e56f307e529a94,1230929000000000000
0x6ab643ec38cae722127642fdca4925ecbd9a1401,92854000000000000
0x0b2b7216a9f40b0bec45ccb9b5a2a4ba50165e9e,78125199000000000000
0x7a4e47a4e99e7d5eb9bb5a619e4475d1dc7b3ab9,312005544000000000000
0x9d00774e6f6a224008862ab3d756c6ae5c742e05,1579692000000000000
0x17e743abdf2a34018189dc63f46cac67cfe984ea,12991491000000000000
0x0e641daab37e1687264ac04f863e380b92a5e4d1,394000000000000
0xe066da3d20735948ffcd9d584d5918a51a1f9f6c,15426507000000000000
0x6ed730d28f03ff5a4d4ab011c5c1c2ce5503a2db,923992000000000000
0x226bd43a2f91870f1cc0ff247ddcad09e0f008ab,650224000000000000
0x593959c4f2b58d4cb843cfdbe76bc3627f134180,77000000000000
0xea4a47a5bfc7580f02861deb22da0e0cb6aea4ef,57000000000000
0x3cbd9044aaabef08ce93a68448e093cff405ad76,265159000000000000
0x0d4584842d7ef0133c968020e1ec4f463b0f2d23,0
0x0a54b099a1bd6f2f62902921fd7f41e0185811db,4432197000000000000
0xf18234cddc3290868f510c13db0c48eda820a8df,16235000000000000
0x052463c5b558f273b69f5d831603a815ae4eea41,63727000000000000
0xefd8db062b1eb51a6d905d49d64efaaa353961a5,1143718000000000000
0x9d08673ca342dc781980c61528c91e99fe21db1d,7857271000000000000
0xd1e91541444e577a5cba3fcc0d151c01e74d4d6b,434451000000000000
0x5dc4160dfc71c12d8f264c1aa723b2e66ab15af5,410009000000000000
0xd421b58af6e1ddec7d0c0c3acee67eded59fae84,116817000000000000
0x5664010afc718cf8ecfd712574ccbfe83924148f,8807629000000000000
0x6599228bdab6695dce0d51881f205b9aaed31e34,18048384000000000000
0x9edb033a65a077819e07e0ee03188b5b671c303c,1045072937000000000000
0xfd1dfa1a323cc3b66a1fe525c0345eb4799243f8,314746132000000000000
0x954b53bba4da95537738c6bb7f6fc17e24aa0f54,12748658572000000000000
0x513772b03a3b5774387042905b7b8f489002cc78,148144000000000000
0x95cf5354519a6ad2bd7e53fe7763201dfb24bfe4,18836698000000000000
0xbadaaaf7f5d6cfaa1e69b87e4698442bb0689b67,10342000000000000
0x84baea60a28de41ee321dfb27329d0aad9093d2e,4195000000000000
0x5431bd9c2fa85786b75b94de879d4c473971be35,0
0x8feee4c2509b14b75adcdc89b88deb7baf4b4f2a,0
0xdd3bf3a100b594e72265ce19078bec9996d049fa,3116258000000000000
0xf99e95067725272eb50420cc3706e3035d5369ec,15719170000000000000
0xea9d3e561069ebba25a48caeb18d8761a8082c89,478000000000000
0x1729eb3e32c02e892b16b686a8f4e4e76139025f,643000000000000
0xbd486c9bc38bb71ada7113ce3f2c9fa41b98e81a,955654000000000000
0x853a4dce16c269505dc92b0f3b53ae9e8a80b228,187673000000000000
0x2d53914cf626ffb125a6f9dc87c28aabf867a18c,30496002000000000000
0x2d6132ac75063692536059dd6a49cf5fb3624042,6719562000000000000
0xca4983485afb825def24f6d4a886ca26d5064bd6,0
0xb7f3976521efb72c5f065c79dc619a557f2e24b8,142420190000000000000
0xafa325535d0ffa929708be9dbd968e5e7b180a57,1381411000000000000
0x070415d711f7f4f6043394aeadcc36b104d83a92,20795000000000000
0xf0ee45c02747120c51f03d729554f7190f3b9276,329913000000000000
0x2e6a27556bf03125b4db4704fcc86247d432365b,226000000000000
0xe450e60c6ad9d46308c562a9f1dc06f5a77fad5e,180000000000000
0xead52185079e4da6891a0df01a6bdde75165228d,208872000000000000
0xe061beca18d55805d14af8072dc6396443b4c54f,19188034000000000000
0xb79a6f2d5f138be8f049d6966771b846be350944,14965736000000000000
0x5f9ee29d0bb5ef7605766cf28c8d93fc970cac71,13559639000000000000
0x3c473a87319826e6dc2737abadf8879e7c325661,1812500000000000000
0xfcbc54dd92b27299986bc3fbb7934f53ce3e300d,143178000000000000
0xdca81888531bd3a3219d978538bd951efb50dce0,6227043000000000000
0xd2eca46b81f114650a6170aaf1e36832a64bc8b3,5000000000000
0x90b83c2fb587b00b961f0ee0755b89c803f07945,1163000000000000
0xcb952b58d8939d95736231c89a67640fc8d4b94d,2973988000000000000
0xa07a0d3a5ea0908cf533bebab4ddd4e9073e533a,86636048000000000000
0xe193296730813a276d32d7971abab8719146e288,3178000000000000
0x6181c44c062d76d08500cca54cb796ac7ecec24f,334358168000000000000
0x9ecdd939aeb6d74c5f7cb9604d873d7c2766db51,200919000000000000
0x8fda1ead2709923c058217b441ef5a5bf09f4022,62992000000000000
0x247fcfdef8d1f4169bc6c5f52b2f73ca1288a9f9,0
0x553d68f907fafcb0a51feab3079cfc5e0b7be4ec,15600351000000000000
0x30faeb58016c7a979585f33d4258ef00b122c614,2377000000000000
0x3214e141bdae08be1f382a885cf3d2a448a5e780,173015949000000000000
0xa96dfd5942c1d8c39f0e08b2bc055f412950e828,2493347000000000000
0x190ad96cd76382dbfce44cf7db915a71f974e1c8,12363000000000000
0x1fc850762b2714bf53df1fd05c4b1ac9eb93de8f,13986023000000000000
0xf7d32344c8e9b0d9cd57fe15bad06c6924b9263e,35868391000000000000
0xc54070da79e7e3e2c95d3a91fe98a42000e65a48,42450000000000000
0xf5d7bb6cb58f746dcb087c0d4129beb249730723,256948440000000000000
0xdec068b3a229c2b8eea394feaf7b48ee57f7222f,7836712000000000000
0x21fddfd3557f807fb308a97950c613bbe89baa7f,125717000000000000
0x961d93d78c9cc9c12936270fa656ca4c65df76da,35000000000000
0x2c2e7dca11c0cf96e27ba53e196ab79b4c123b0a,298428652000000000000
0x54d469bbeb168ef4f44d73b6d22ba0f11b82873a,423000000000000
0x866b0a8c18167e41307dae5cabf864a90fe43f02,162716016000000000000
0x4167f26312c8fe15bf4b04c0e7e8958734eb6931,8000000000000
0x2bd37f67ef2894024d3ee52b20a6cb87d71b2933,59701000000000000
0xd7664c12b16b659a7e743adc28d4747eacbd5523,190150000000000000
0xd367ab4d74f103dba4c09cc19a7aa0c75967b8c3,81522000000000000
0x22c90bc05ac3275109a3d2b1990491a667930aa2,0
0x1f63a3753ded20a3765cc69aa02d91a14204c4f0,8028243000000000000
0xaa59d1f056e582c0ef065e0475c7ccd427938d4b,12080899000000000000
0x38c95a039171c17ff0bf25692798659062061068,812213000000000000
0x88d2111ea32f1a81a02332ac65722bc4ff2118c7,167278000000000000
0x29f2b1c3e18da9a71e18b8d21e8628f7d935ade9,36620122000000000000
0xacea3bdd0af0de51a8d2003fe76bf2310fb9c636,53535000000000000
0xa0e49a1b2eacadf5dfba7f9c02df71dc7fd56fb2,62942833000000000000
0xfa003fcb52d3a91082437ddd69297a3adf94893f,958961000000000000
0x292fa3225f8f6884e8c3c555143679787fbf9ee8,1109000000000000
0xf23cc2e3b34eb505ce5b82b601ea84ddccbcc89d,15016974000000000000
0xcf79ac2cefb3eb3bfd57b8f3d3c1f0cc26bd7034,25369347000000000000
0x98468c0e9342d4e0ac3e09257251fab192992092,206027000000000000
0x48f8e4f2ed6f3ad4ba2d41150af2db462721d264,34059000000000000
0xaf4b8d2214a6e486a9e7b142fdc0c14323022b02,148008747000000000000
0xf652049f5ec88515e76bc355562b825716d0d05f,157001000000000000
0x6aab3a5d61c8e2b6b0f1b6701dfd7477b0b13a3f,428323000000000000
0x6922941256d84a75bbc951dcfe9b053201e93360,338372616000000000000
0x089da352d9b9c929f2e41bd85769fafc31b67376,41675032000000000000
0xa0db06b78488834c9c8e65f5854200318f2cb179,62737000000000000
0x6e4efc631bf2d85fa978544813280d2988a5d2ee,236319000000000000
0x57201f406818e73d274824ef71c4207d82fa38d4,70654291000000000000
0x9a08883997cdae37e58c43928fd7dbfbf1624654,133358000000000000
0x4b83579f001fc572c0738bae98559f2dd0fe25d4,22504315000000000000
0xe02cf3ed3705a92d89a0573a60e5e52f0eac52aa,174992000000000000
0x7b3fc8884f69a30bea47013961e06c54fc003ad3,11418992000000000000
0x72dadd09171bd3044898020989c516e8b956cbdb,60690713000000000000
0xa0a377d13d29ce084037b76815c358c16e6a3405,6570549000000000000
0x392c725ffe9f6649e7b485252621302a78184c10,12136403000000000000
0x4e3e23277961b62696e77b2993d2deb6943a1b37,45460093000000000000
0x8deecb109b854aee9dcde0778e77b60d694697c3,2486189000000000000
0x07edcf4925bb219d02dc77a8e61abad3de2c9922,401000000000000
0x7f8617413a1d82cbf02c24e0a74bd3546a32b9fc,1232892081000000000000
0x8c25632048fde94511ba7da5785cbfca179f6b77,7507886000000000000
0xb37db350bac8b0751141d567b5ad0e1140cbed75,171499000000000000
0x357f4da4c20d812d55543433c96c7a154b9a5c53,104644473000000000000
0xd4386a878b76715537b2f030f11a4ac933906daf,3999000000000000
0xee7c077abad180cb3c7c60fb29732bbb19815273,114998000000000000
0x2a724be1b63caec1c3ef95834fdd443c3347ee1d,3129495000000000000
0x3c6d4ff09fac50ca6ec6802d4a04d884ced969ec,7155803000000000000
0xe12d731750e222ec53b001e00d978901b134cfc9,373263000000000000
0x8e150600934a63336c2d6e75a1b41d96039eb445,188566000000000000
0xd8f89e6437b7d515706dcab8c9a8219eaf4863ce,47418652000000000000
0x2277525f82513525fa800239524fe462773fd43d,16599057000000000000
0x946911b1ab018978120455d8f05a9a24fd6534bc,9200258000000000000
0x6a4f702fdf49a348ed98a45e0298be8952fdf866,0
0x7c659bab15e8c8bed74f1b9c1c2cadee39884f19,15000000000000
0x4d9d6d039b58cbda951d052794f2e64ddd99e6ae,4689388000000000000
0x9d6075203fbc27847afe0edd4c1cf1a93de5196c,1405880000000000000
0x5bf64c6bbe1a0f3342b499c7f26b3fa3ead0cb0d,668858633000000000000
0x9578380ecb0bb6e546c89fb595090645f8abffa2,197866404000000000000
0x773b573a68318eb5506016981452b249ebcd4443,2120658681000000000000
0xbe19a2f7f7491e95d6f4f3d6051535d8f81d7501,567238000000000000
0xc1d98ab8e443b4dade07ce88c170f46f6382d0dc,0
0x45ba8f9d1c9a68b47ed73248f307fc30ce6af89a,6440000000000000
0xe55bc67c58a6ff75a7011b15c8bfecfd774e2045,51000000000000
0xb2812370f17465ae096ced55679428786734a678,109304000000000000
0x8c0026f3045f6441c5ea9f8789d90ac46492d9c4,16391251000000000000
0x5a8e9fa98e02c96eac01ec44df16ab0aa16c3e91,6806104000000000000
0x33e7b2c5fed39d2dbb3e8c8e4c07df81b65d015b,49607000000000000
0x57967be4b1778512b34f6dcd4344e30e62887dde,10324000000000000
0xeed1a716e101d3a2bf1728ec421a8b4227f3b653,2656210000000000000
0x7efdec1d3fa35a11906928c5b4416c5c8ebb8ff6,2828086000000000000
0xdcd1d1d4ab3f82abad68b1bde4b69c1b051cacd4,275995000000000000
0x5275817b74021e97c980e95ede6bbac0d0d6f3a2,45717000000000000
0xfe916249feb19b2099c9e16266b24a23e9c44ed3,209290171000000000000
0x2c9ce0894515c31c557ffbeb987c2b2018b304ad,78886000000000000
0xbb103a0e7abe338de3b5222eb6dfe8e50f17d376,504582339000000000000
0xb6e4af9027c7e084ef45e820da3139015a33df0e,88882088000000000000
0xa3cc3893b0d952c312afbd42d48d5b3b1ac177ff,189013000000000000
0xa4a1ffc4b4fb9f215136bf95753676e7899a141f,2399050000000000000
0xd4edb2c764a0864772c6a42c41cbd3239c7b5d2b,1120126000000000000
0x678edfa56dc0d299f6ed58f0f095b14d2587ae86,8323209000000000000
0x572ffc9f8d8ea42c811b84cdb5d1d14bc4699c9f,17969914000000000000
0x13846a5e1bfba1d979cebd971cbab2a328fc38a4,623858000000000000
0x1b437898404f0d8a2fbdfd56aa03cce1aaa1e92c,0
0xec744c6a3e07993264f40f1b0a1d6c99bbae9c8c,656797000000000000
0x5ca7aed8f72328fd52f1ec6d4958f201ef589e2f,53155257000000000000
0x5548e0342dd2618b0378baf49653819e9b184e75,78088000000000000
0xbaac6ed05b2feb47ef04b63018a27d80cbea10d1,5000000000000
